dsp clock from the systime interface: 546045534479
sequence_number, timestamp(us), updated_timestamp(us), acc_x, acc_y, acc_z, ang_x, ang_y, ang_z, temperature_C
260127, 545371576, 550334693, 0.43, 0.44, 0.30, 0.14, 0.11, 0.08, 42.31
260128, 545373560, 550336677, 0.10, 0.61, 0.58, 0.06, 0.62, 0.11, 42.31
260129, 545375575, 550338692, -0.37, 0.21, 1.87, -0.10, 0.69, 0.02, 42.31
260130, 545377558, 550340675, -0.21, -0.22, 0.02, -0.23, 0.37, -0.09, 42.33
260131, 545379573, 550342690, -0.32, -0.60, 2.20, 0.16, -0.41, -0.11, 42.34
260132, 545381587, 550344704, 0.51, -0.48, 1.05, 0.30, -0.70, -0.07, 42.32
260133, 545383571, 550346688, 0.35, 0.10, 0.97, 0.22, -0.30, 0.05, 42.38
260134, 545385585, 550348702, 0.44, 0.63, 0.63, 0.14, 0.35, 0.13, 42.34
260135, 545387569, 550350686, -0.16, 0.57, 0.36, 0.05, 0.72, 0.12, 42.34
260136, 545389584, 550352701, -0.38, 0.28, 1.98, -0.09, 0.55, 0.00, 42.37
260137, 545391568, 550354685, -0.28, -0.38, 0.21, -0.22, 0.12, -0.13, 42.37
260138, 545393582, 550356699, -0.01, -0.59, 2.13, 0.25, -0.53, -0.15, 42.36
260139, 545395566, 550358683, 0.45, -0.38, 0.79, 0.30, -0.63, -0.08, 42.33
260140, 545397580, 550360697, 0.37, 0.19, 0.68, 0.21, -0.17, 0.06, 42.35
260141, 545399564, 550362681, 0.29, 0.75, 1.00, 0.12, 0.42, 0.14, 42.30
260142, 545401578, 550364695, -0.23, 0.38, 0.43, -0.02, 0.74, 0.12, 42.32
260143, 545403562, 550366679, -0.28, 0.09, 1.90, -0.10, 0.48, 0.01, 42.31
260144, 545405577, 550368694, -0.37, -0.47, 0.48, -0.17, 0.01, -0.11, 42.33
260145, 545407560, 550370677, 0.08, -0.71, 1.75, 0.33, -0.55, -0.13, 42.33
260146, 545409605, 550372722, 0.41, -0.13, 0.48, 0.32, -0.65, -0.06, 42.31
260147, 545411559, 550374676, 0.57, 0.49, 1.18, 0.21, -0.21, 0.05, 42.32
260148, 545413573, 550376690, -0.31, 0.28, 0.58, -0.07, 0.82, 0.09, 42.36
260149, 545415587, 550378704, -0.25, 0.02, 1.70, -0.11, 0.56, -0.03, 42.36
260150, 545417571, 550380688, -0.52, -0.78, 0.54, -0.13, -0.08, -0.13, 42.37
260151, 545419586, 550382703, 0.16, -0.86, 1.49, 0.29, -0.65, -0.13, 42.35
260152, 545421570, 550384687, 0.38, -0.06, 1.08, 0.31, -0.70, -0.03, 42.34
260153, 545423584, 550386701, 0.56, 0.44, 0.69, 0.29, -0.18, 0.09, 42.32
260154, 545425568, 550388685, 0.22, 1.06, 0.82, 0.12, 0.46, 0.16, 42.33
260155, 545427582, 550390699, -0.23, 0.37, 0.99, -0.06, 0.84, 0.08, 42.34
260156, 545429566, 550392683, -0.27, 0.17, 1.19, -0.14, 0.51, -0.08, 42.34
260157, 545431580, 550394697, -0.42, -0.64, 1.15, -0.06, -0.24, -0.17, 42.36
260158, 545433564, 550396681, 0.23, -0.99, 1.40, 0.25, -0.72, -0.16, 42.35
260159, 545435579, 550398696, 0.26, -0.26, 0.90, 0.23, -0.65, -0.03, 42.32
260160, 545437562, 550400679, 0.56, 0.36, 0.70, 0.30, -0.08, 0.12, 42.36
260161, 545439577, 550402694, 0.16, 0.96, 0.44, 0.15, 0.47, 0.20, 42.35
260162, 545441561, 550404678, -0.20, 0.47, 1.55, -0.03, 0.74, 0.10, 42.30
260163, 545443575, 550406692, -0.37, 0.16, 0.47, -0.15, 0.40, -0.06, 42.33
260164, 545445559, 550408676, -0.30, -0.58, 1.76, 0.04, -0.33, -0.15, 42.37
260165, 545447573, 550410690, 0.17, -0.76, 1.50, 0.22, -0.67, -0.16, 42.36
260166, 545449588, 550412705, 0.20, -0.24, 0.77, 0.17, -0.48, -0.06, 42.31
260167, 545451572, 550414689, 0.49, 0.36, 0.52, 0.27, -0.02, 0.07, 42.36
260168, 545453586, 550416703, 0.11, 0.73, 0.43, 0.18, 0.34, 0.15, 42.33
260169, 545455570, 550418687, -0.14, 0.40, 1.64, -0.00, 0.53, 0.07, 42.34
260170, 545457584, 550420701, -0.31, 0.07, 0.54, -0.18, 0.29, -0.06, 42.29
260171, 545459568, 550422685, -0.06, -0.49, 2.18, 0.11, -0.32, -0.11, 42.36
260172, 545461582, 550424699, 0.05, -0.57, 1.09, 0.22, -0.62, -0.09, 42.36
260173, 545463566, 550426683, 0.26, 0.04, 0.69, 0.19, -0.40, -0.01, 42.33
260174, 545465581, 550428698, 0.31, 0.36, 0.38, 0.26, 0.05, 0.07, 42.35
260175, 545467564, 550430681, 0.02, 0.60, 0.45, 0.10, 0.34, 0.10, 42.28
260176, 545469579, 550432696, -0.14, 0.22, 1.87, -0.06, 0.36, 0.01, 42.36
260177, 545471563, 550434680, -0.17, -0.22, 0.74, -0.17, 0.08, -0.08, 42.38
260178, 545473577, 550436694, 0.02, -0.49, 2.25, 0.22, -0.40, -0.09, 42.33
260179, 545475561, 550438678, 0.05, -0.35, 0.61, 0.26, -0.54, -0.05, 42.35
260180, 545477575, 550440692, 0.39, 0.17, 0.69, 0.21, -0.27, 0.03, 42.37
260181, 545479559, 550442676, 0.11, 0.57, 0.42, 0.16, 0.10, 0.09, 42.35
260182, 545481573, 550444690, 0.01, 0.52, 0.47, 0.05, 0.35, 0.07, 42.35
260183, 545483557, 550446674, -0.23, 0.10, 1.97, -0.04, 0.22, -0.02, 42.32
260184, 545485572, 550448689, -0.12, -0.47, 0.80, -0.13, -0.08, -0.10, 42.32
260185, 545487586, 550450703, 0.17, -0.50, 2.28, 0.23, -0.45, -0.09, 42.32
260186, 545489570, 550452687, 0.11, -0.18, 0.49, 0.23, -0.52, -0.02, 42.32
260187, 545491584, 550454701, 0.46, 0.34, 0.80, 0.25, -0.20, 0.06, 42.30
260188, 545493568, 550456685, -0.04, 0.70, 0.33, 0.13, 0.17, 0.10, 42.31
260189, 545495583, 550458700, -0.04, 0.35, 0.29, 0.01, 0.37, 0.04, 42.29
260190, 545497566, 550460683, -0.24, -0.11, 1.72, -0.07, 0.11, -0.05, 42.32
260191, 545499581, 550462698, -0.02, -0.61, 1.50, -0.09, -0.21, -0.10, 42.34
260192, 545501565, 550464682, 0.04, -0.66, 1.64, 0.21, -0.43, -0.07, 42.33
260193, 545503579, 550466696, 0.22, 0.08, 0.96, 0.25, -0.45, 0.01, 42.36
260194, 545505563, 550468680, 0.39, 0.54, 0.60, 0.30, -0.16, 0.08, 42.31
260195, 545507577, 550470694, -0.14, 0.87, 0.40, 0.10, 0.20, 0.09, 42.31
260196, 545509561, 550472678, -0.04, 0.29, 0.32, -0.05, 0.36, 0.01, 42.37
260197, 545511575, 550474692, -0.18, -0.21, 1.59, -0.08, -0.04, -0.07, 42.33
260198, 545513559, 550476676, 0.14, -0.76, 1.88, -0.01, -0.41, -0.09, 42.35
260199, 545515574, 550478691, 0.08, -0.72, 1.31, 0.17, -0.46, -0.03, 42.33
260200, 545517558, 550480675, 0.28, 0.12, 1.22, 0.26, -0.28, 0.05, 42.35
260201, 545519572, 550482689, 0.23, 0.65, -0.02, 0.31, 0.03, 0.11, 42.30
260202, 545521586, 550484703, -0.15, 0.94, 0.87, 0.11, 0.20, 0.08, 42.36
260203, 545523570, 550486687, -0.02, 0.23, 0.50, -0.09, 0.23, -0.04, 42.35
260204, 545525585, 550488702, -0.13, -0.32, 1.41, -0.09, -0.16, -0.12, 42.36
260205, 545527568, 550490685, 0.08, -0.78, 2.07, 0.05, -0.46, -0.11, 42.29
260206, 545529583, 550492700, -0.08, -0.67, 0.86, 0.17, -0.39, -0.03, 42.33
260207, 545531567, 550494684, 0.32, 0.27, 1.58, 0.27, -0.15, 0.06, 42.34
260208, 545533581, 550496698, 0.10, 0.58, -0.54, 0.22, 0.10, 0.11, 42.32
260209, 545535565, 550498682, 0.03, 0.93, 1.26, 0.10, 0.10, 0.08, 42.30
260210, 545537579, 550500696, -0.01, 0.16, 0.62, -0.07, 0.04, -0.03, 42.34
260211, 545539563, 550502680, 0.00, -0.41, 1.52, -0.06, -0.20, -0.10, 42.35
260212, 545541577, 550504694, 0.14, -0.75, 1.79, 0.06, -0.39, -0.07, 42.38
260213, 545543561, 550506678, 0.03, -0.46, 0.90, 0.16, -0.29, 0.00, 42.33
260214, 545545576, 550508693, 0.24, 0.34, 1.77, 0.29, -0.09, 0.06, 42.38
260215, 545547560, 550510677, 0.02, 0.62, -0.98, 0.14, 0.17, 0.08, 42.35
260216, 545549574, 550512691, -0.01, 0.78, 1.38, 0.11, 0.07, 0.02, 42.30
260217, 545551558, 550514675, -0.10, 0.08, 0.86, -0.05, -0.07, -0.07, 42.39
260218, 545553572, 550516689, 0.07, -0.56, 1.73, -0.04, -0.20, -0.12, 42.33
260219, 545555587, 550518704, 0.08, -0.80, 1.18, 0.05, -0.37, -0.06, 42.33
260220, 545557570, 550520687, 0.14, -0.41, 1.08, 0.18, -0.29, 0.03, 42.34
260221, 545559585, 550522702, 0.29, 0.50, 2.03, 0.31, -0.13, 0.11, 42.33
260222, 545561569, 550524686, 0.06, 0.74, -0.88, 0.11, 0.22, 0.12, 42.36
260223, 545563583, 550526700, -0.05, 0.83, 0.95, 0.15, 0.18, 0.02, 42.32
260224, 545565567, 550528684, -0.05, 0.12, 0.87, -0.04, -0.06, -0.10, 42.32
260225, 545567581, 550530698, 0.09, -0.68, 2.11, -0.13, -0.25, -0.16, 42.35
260226, 545569565, 550532682, -0.02, -0.97, 0.83, -0.02, -0.43, -0.09, 42.36
260227, 545571579, 550534696, 0.16, -0.52, 1.63, 0.25, -0.28, 0.01, 42.36
260228, 545573563, 550536680, 0.19, 0.53, 1.60, 0.34, -0.07, 0.12, 42.34
260229, 545575578, 550538695, -0.00, 0.86, -1.14, 0.13, 0.31, 0.12, 42.36
260230, 545577562, 550540679, -0.09, 0.92, 1.00, 0.15, 0.15, 0.02, 42.32
260231, 545579576, 550542693, 0.17, 0.27, 1.41, -0.03, -0.17, -0.09, 42.38
260232, 545581560, 550544677, 0.09, -0.66, 2.17, -0.14, -0.33, -0.13, 42.39
260233, 545583574, 550546691, 0.06, -1.14, 0.34, -0.05, -0.34, -0.06, 42.36
260234, 545585558, 550548675, 0.13, -0.55, 1.68, 0.25, -0.14, 0.04, 42.32
260235, 545587572, 550550689, 0.01, 0.33, 1.07, 0.28, -0.01, 0.13, 42.31
260236, 545589587, 550552704, -0.01, 0.92, -0.30, 0.15, 0.32, 0.10, 42.33
260237, 545591571, 550554688, -0.13, 0.87, 0.76, 0.14, 0.09, -0.00, 42.34
260238, 545593585, 550556702, 0.39, 0.29, 1.41, 0.04, -0.21, -0.11, 42.39
260239, 545595569, 550558686, -0.07, -0.51, 2.34, -0.10, -0.38, -0.14, 42.35
260240, 545597583, 550560700, 0.15, -0.39, 1.92, 0.22, -0.04, 0.02, 42.34
260241, 545599567, 550562684, -0.00, 0.17, 0.58, 0.23, -0.07, 0.12, 42.32
260242, 545601581, 550564698, 0.05, 0.80, 0.43, 0.17, 0.19, 0.11, 42.31
260243, 545603565, 550566682, -0.04, 0.60, 0.79, 0.08, 0.07, 0.04, 42.36
260244, 545605580, 550568697, 0.39, 0.14, 1.17, 0.08, -0.06, -0.05, 42.32
260245, 545607563, 550570680, -0.34, -0.35, 2.31, -0.03, -0.27, -0.09, 42.30
260246, 545609578, 550572695, 0.19, -0.58, 0.06, 0.03, -0.09, -0.09, 42.32
260247, 545611562, 550574679, -0.01, -0.19, 1.88, 0.16, -0.10, -0.03, 42.34
260248, 545613576, 550576693, 0.16, 0.09, 0.30, 0.18, -0.18, 0.04, 42.34
260249, 545615560, 550578677, 0.11, 0.67, 0.67, 0.17, 0.07, 0.04, 42.36
260250, 545617574, 550580691, 0.13, 0.33, 0.77, 0.08, 0.06, 0.02, 42.35
260251, 545619558, 550582675, 0.41, 0.17, 1.28, 0.08, 0.09, -0.02, 42.37
260252, 545621573, 550584690, -0.40, -0.38, 2.11, -0.01, -0.16, -0.02, 42.34
260253, 545623587, 550586704, 0.20, -0.54, 0.47, 0.03, 0.02, -0.03, 42.35
260254, 545625601, 550588718, -0.12, -0.08, 1.54, 0.07, -0.12, 0.01, 42.33
260255, 545627585, 550590702, 0.19, 0.01, 0.10, 0.21, -0.21, 0.04, 42.37
260256, 545629569, 550592686, 0.01, 0.65, 0.67, 0.21, -0.01, 0.02, 42.35
260257, 545631583, 550594700, 0.28, 0.37, 0.92, 0.12, 0.03, -0.03, 42.36
260258, 545633567, 550596684, 0.34, 0.18, 0.91, 0.04, 0.11, -0.06, 42.43
260259, 545635582, 550598699, -0.34, -0.50, 2.52, -0.02, -0.09, -0.04, 42.40
260260, 545637565, 550600682, 0.22, -0.47, 0.48, 0.00, 0.10, -0.03, 42.37
260261, 545639580, 550602697, -0.30, -0.20, 1.34, 0.02, -0.09, 0.03, 42.37
260262, 545641564, 550604681, 0.18, 0.10, 0.29, 0.29, -0.17, 0.04, 42.34
260263, 545643578, 550606695, 0.04, 0.56, 0.55, 0.21, -0.06, 0.02, 42.34
260264, 545645562, 550608679, 0.40, 0.52, 1.05, 0.13, -0.00, -0.02, 42.35
260265, 545647576, 550610693, 0.20, 0.29, 0.88, 0.01, 0.09, -0.04, 42.31
260266, 545649560, 550612677, -0.14, -0.42, 2.68, 0.02, -0.03, -0.03, 42.33
260267, 545651575, 550614692, 0.04, -0.47, 0.24, -0.05, 0.15, -0.02, 42.34
260268, 545653558, 550616675, -0.33, -0.24, 1.44, -0.03, -0.04, 0.02, 42.37
260269, 545655573, 550618690, 0.04, 0.02, 0.15, 0.31, -0.14, 0.02, 42.34
260270, 545657587, 550620704, 0.10, 0.44, 0.61, 0.18, -0.09, -0.00, 42.36
260271, 545659571, 550622688, 0.53, 0.55, 1.36, 0.15, -0.08, -0.02, 42.36
260272, 545661585, 550624702, 0.16, 0.28, 0.71, 0.02, 0.03, -0.02, 42.32
260273, 545663569, 550626686, 0.01, -0.27, 2.98, 0.08, 0.08, -0.00, 42.34
260274, 545665584, 550628701, -0.04, -0.37, -0.33, -0.09, 0.24, 0.01, 42.36
260275, 545667567, 550630684, -0.32, -0.31, 1.33, -0.05, -0.00, 0.02, 42.33
260276, 545669582, 550632699, -0.01, -0.04, 0.67, 0.27, -0.15, -0.00, 42.35
260277, 545671566, 550634683, 0.29, 0.36, 0.59, 0.18, -0.13, -0.02, 42.32
260278, 545673580, 550636697, 0.38, 0.47, 1.07, 0.20, -0.15, -0.03, 42.29
260279, 545675564, 550638681, 0.17, 0.40, 1.11, 0.05, 0.04, -0.02, 42.34
260280, 545677578, 550640695, -0.12, -0.24, 2.34, 0.07, 0.22, -0.00, 42.38
260281, 545679562, 550642679, -0.11, -0.29, 0.04, -0.19, 0.29, 0.01, 42.39
260282, 545681577, 550644694, -0.27, -0.43, 1.70, -0.05, -0.04, 0.01, 42.34
260283, 545683560, 550646677, 0.06, -0.14, 0.37, 0.22, -0.21, -0.01, 42.32
260284, 545685575, 550648692, 0.44, 0.31, 0.60, 0.21, -0.15, -0.02, 42.35
260285, 545687559, 550650676, 0.27, 0.53, 0.81, 0.26, -0.17, -0.01, 42.37
260286, 545689573, 550652690, 0.29, 0.51, 1.38, 0.11, 0.06, 0.01, 42.37
260287, 545691587, 550654704, -0.14, -0.01, 2.27, 0.00, 0.30, 0.01, 42.37
260288, 545693571, 550656688, -0.13, -0.30, -0.30, -0.28, 0.32, -0.00, 42.36
260289, 545695586, 550658703, -0.44, -0.58, 1.92, -0.01, -0.08, -0.01, 42.39
260290, 545697569, 550660686, 0.03, -0.31, 0.63, 0.17, -0.23, -0.03, 42.39
260291, 545699584, 550662701, 0.36, 0.13, 0.09, 0.21, -0.13, -0.04, 42.36
260292, 545701568, 550664685, 0.31, 0.61, 1.11, 0.29, -0.23, 0.00, 42.37
260293, 545703582, 550666699, 0.42, 0.61, 1.61, 0.17, -0.01, 0.04, 42.37
260294, 545705566, 550668683, -0.23, 0.20, 2.09, -0.01, 0.31, 0.04, 42.35
260295, 545707580, 550670697, 0.05, -0.25, -0.45, -0.30, 0.39, 0.01, 42.37
260296, 545709564, 550672681, -0.50, -0.65, 1.89, -0.00, -0.02, -0.01, 42.38
260297, 545711578, 550674695, 0.16, -0.33, 0.85, 0.09, -0.19, -0.06, 42.34
260298, 545713562, 550676679, 0.27, -0.06, -0.36, 0.16, -0.15, -0.06, 42.36
260299, 545715577, 550678694, 0.29, 0.54, 1.60, 0.34, -0.33, -0.00, 42.31
260300, 545717561, 550680678, 0.37, 0.60, 1.34, 0.24, -0.04, 0.05, 42.32
260301, 545719575, 550682692, -0.29, 0.34, 2.14, -0.05, 0.35, 0.06, 42.37
260302, 545721559, 550684676, 0.02, -0.15, -0.29, -0.33, 0.48, 0.01, 42.36
260303, 545723573, 550686690, -0.47, -0.56, 1.86, -0.00, -0.01, -0.03, 42.33
260304, 545725588, 550688705, 0.21, -0.32, 0.97, 0.07, -0.30, -0.08, 42.35
260305, 545727571, 550690688, 0.09, -0.26, -0.72, 0.17, -0.25, -0.07, 42.38
260306, 545729586, 550692703, 0.41, 0.65, 2.13, 0.40, -0.35, 0.01, 42.38
260307, 545731570, 550694687, 0.29, 0.45, 0.72, 0.23, 0.05, 0.08, 42.35
260308, 545733584, 550696701, -0.16, 0.38, 2.40, -0.13, 0.37, 0.08, 42.33
260309, 545735568, 550698685, 0.08, -0.13, -0.08, -0.34, 0.43, 0.03, 42.31
260310, 545737582, 550700699, -0.58, -0.55, 1.66, 0.02, -0.02, -0.02, 42.35
260311, 545739566, 550702683, 0.16, -0.31, 0.99, 0.13, -0.31, -0.08, 42.34
260312, 545741580, 550704697, 0.03, -0.13, -0.64, 0.16, -0.25, -0.09, 42.33
260313, 545743564, 550706681, 0.47, 0.71, 2.10, 0.39, -0.33, -0.02, 42.37
260314, 545745579, 550708696, 0.23, 0.41, 0.39, 0.19, 0.03, 0.04, 42.39
260315, 545747563, 550710680, 0.04, 0.31, 2.73, -0.16, 0.19, 0.07, 42.33
260316, 545749577, 550712694, 0.05, -0.26, 0.19, -0.32, 0.30, 0.05, 42.35
260317, 545751561, 550714678, -0.50, -0.75, 1.36, 0.00, 0.07, 0.02, 42.34
260318, 545753575, 550716692, 0.15, -0.25, 0.78, 0.16, -0.13, -0.03, 42.33
260319, 545755559, 550718676, -0.05, -0.01, -0.64, 0.18, -0.18, -0.06, 42.37
260320, 545757573, 550720690, 0.36, 0.77, 2.26, 0.38, -0.36, -0.03, 42.39
260321, 545759588, 550722705, 0.18, 0.56, 0.24, 0.16, -0.06, 0.00, 42.39
260322, 545761572, 550724689, 0.20, 0.22, 2.75, -0.16, 0.06, 0.02, 42.34
260323, 545763586, 550726703, -0.02, -0.43, 0.05, -0.32, 0.23, 0.02, 42.34
260324, 545765570, 550728687, -0.38, -0.76, 1.74, -0.05, 0.14, 0.00, 42.33
260325, 545767584, 550730701, 0.18, -0.22, 0.46, 0.20, -0.05, -0.02, 42.33
260326, 545769568, 550732685, 0.00, 0.12, -0.13, 0.26, -0.24, -0.02, 42.32
260327, 545771582, 550734699, 0.28, 0.73, 1.86, 0.35, -0.40, 0.02, 42.29
260328, 545773566, 550736683, 0.12, 0.61, 0.40, 0.06, -0.03, 0.04, 42.35
260329, 545775611, 550738728, 0.12, 0.10, 2.67, -0.15, 0.10, 0.03, 42.36
260330, 545777565, 550740682, -0.12, -0.44, -0.05, -0.26, 0.29, 0.01, 42.36
260331, 545779579, 550742696, -0.27, -0.70, 2.03, -0.05, 0.11, -0.04, 42.37
260332, 545781563, 550744680, 0.15, -0.22, -0.17, 0.21, -0.18, -0.08, 42.38
260333, 545783577, 550746694, 0.33, 0.70, 1.43, 0.33, -0.38, 0.01, 42.39
260334, 545785561, 550748678, 0.11, 0.46, 0.36, -0.03, 0.12, 0.05, 42.38
260335, 545787575, 550750692, 0.03, 0.12, 2.74, -0.16, 0.20, 0.06, 42.33
260336, 545789559, 550752676, -0.13, -0.45, 0.01, -0.24, 0.26, 0.04, 42.33
260337, 545791574, 550754691, -0.25, -0.60, 2.34, -0.00, 0.01, -0.03, 42.36
260338, 545793557, 550756674, 0.16, -0.15, -0.95, 0.23, -0.26, -0.08, 42.36
260339, 545795572, 550758689, 0.14, 0.32, 1.38, 0.39, -0.45, -0.05, 42.34
260340, 545797586, 550760703, 0.33, 0.68, 1.19, 0.30, -0.32, 0.01, 42.34
260341, 545799570, 550762687, 0.14, 0.36, 0.42, -0.11, 0.20, 0.03, 42.33
260342, 545801584, 550764701, -0.10, -0.05, 2.41, -0.19, 0.20, 0.04, 42.38
260343, 545803568, 550766685, -0.10, -0.67, 0.19, -0.18, 0.17, 0.02, 42.37
260344, 545805583, 550768700, -0.17, -0.46, 2.89, 0.09, -0.13, -0.03, 42.36
260345, 545807567, 550770684, 0.17, -0.14, -1.59, 0.25, -0.23, -0.05, 42.39
260346, 545809581, 550772698, 0.12, 0.54, 1.76, 0.41, -0.37, -0.02, 42.41
260347, 545811565, 550774682, 0.24, 0.76, 0.39, 0.26, -0.25, 0.02, 42.38
260348, 545813579, 550776696, 0.15, 0.34, 1.50, -0.14, 0.17, 0.02, 42.40
260349, 545815563, 550778680, -0.12, -0.22, 1.89, -0.27, 0.17, 0.02, 42.35
260350, 545817577, 550780694, 0.07, -0.70, 0.56, -0.13, 0.15, -0.00, 42.36
260351, 545819561, 550782678, -0.31, -0.62, 2.49, 0.18, -0.21, -0.03, 42.35
260352, 545821576, 550784693, 0.31, -0.09, -1.52, 0.29, -0.21, -0.04, 42.31
260353, 545823559, 550786676, 0.07, 0.76, 2.13, 0.43, -0.34, 0.01, 42.33
260354, 545825574, 550788691, 0.22, 0.71, -0.22, 0.21, -0.20, 0.04, 42.31
260355, 545827558, 550790675, 0.18, 0.38, 2.17, -0.13, 0.14, 0.02, 42.31
260356, 545829572, 550792689, -0.09, -0.32, 1.38, -0.28, 0.14, 0.01, 42.33
260357, 545831586, 550794703, 0.08, -0.69, 0.78, -0.09, 0.18, -0.03, 42.41
260358, 545833570, 550796687, -0.36, -0.59, 2.16, 0.23, -0.23, -0.05, 42.40
260359, 545835585, 550798702, 0.31, -0.03, -1.18, 0.31, -0.23, -0.05, 42.40
260360, 545837568, 550800685, -0.06, 0.88, 2.09, 0.41, -0.34, 0.01, 42.38
260361, 545839583, 550802700, 0.30, 0.60, -0.42, 0.15, -0.11, 0.04, 42.31
260362, 545841567, 550804684, 0.09, 0.27, 2.64, -0.10, 0.09, 0.04, 42.34
260363, 545843581, 550806698, -0.01, -0.40, 1.12, -0.27, 0.11, 0.01, 42.39
260364, 545845565, 550808682, 0.02, -0.76, 0.78, -0.07, 0.15, -0.03, 42.35
260365, 545847579, 550810696, -0.14, -0.66, 1.72, 0.28, -0.29, -0.03, 42.35
260366, 545849563, 550812680, 0.44, 0.20, -0.63, 0.36, -0.26, -0.02, 42.37
260367, 545851578, 550814695, -0.21, 0.99, 1.67, 0.38, -0.27, 0.03, 42.32
260368, 545853561, 550816678, 0.40, 0.84, 0.07, 0.16, 0.06, 0.03, 42.28
260369, 545855576, 550818693, -0.15, 0.06, 2.18, -0.11, 0.13, 0.00, 42.35
260370, 545857560, 550820677, 0.06, -0.57, 1.39, -0.30, 0.06, -0.04, 42.30
260371, 545859574, 550822691, -0.09, -1.02, 0.68, -0.10, 0.00, -0.07, 42.33
260372, 545861558, 550824675, 0.05, -0.62, 1.80, 0.37, -0.42, -0.02, 42.34
260373, 545863572, 550826689, 0.35, 0.21, -0.72, 0.50, -0.26, 0.04, 42.36
260374, 545865587, 550828704, -0.23, 1.24, 1.62, 0.40, -0.13, 0.09, 42.35
260375, 545867570, 550830687, 0.47, 1.06, 0.09, 0.11, 0.23, 0.05, 42.32
260376, 545869585, 550832702, -0.19, 0.10, 1.97, -0.18, 0.10, -0.00, 42.33
260377, 545871569, 550834686, 0.19, -0.68, 1.86, -0.28, -0.06, -0.07, 42.36
260378, 545873583, 550836700, -0.18, -1.14, 1.07, -0.09, -0.11, -0.10, 42.38
260379, 545875567, 550838684, -0.01, -0.76, 0.54, 0.43, -0.35, -0.04, 42.35
260380, 545877581, 550840698, 0.09, 0.30, -0.20, 0.54, -0.17, 0.04, 42.34
260381, 545879565, 550842682, -0.02, 1.20, 1.62, 0.39, -0.09, 0.10, 42.32
260382, 545881580, 550844697, 0.45, 1.16, 0.55, 0.07, 0.19, 0.06, 42.35
260383, 545883563, 550846680, -0.11, 0.10, 1.73, -0.21, 0.03, 0.01, 42.33
260384, 545885578, 550848695, 0.20, -0.64, 2.20, -0.19, -0.07, -0.06, 42.33
260385, 545887562, 550850679, -0.32, -1.13, 0.64, -0.06, -0.06, -0.09, 42.32
260386, 545889576, 550852693, 0.04, -0.69, 0.40, 0.43, -0.20, -0.05, 42.35
260387, 545891560, 550854677, 0.12, 0.43, 0.00, 0.47, -0.22, 0.03, 42.32
260388, 545893574, 550856691, 0.17, 1.03, 1.36, 0.38, -0.24, 0.08, 42.35
260389, 545895558, 550858675, 0.40, 1.16, 1.11, 0.08, 0.05, 0.07, 42.35
260390, 545897572, 550860689, -0.02, 0.00, 1.73, -0.21, 0.15, 0.03, 42.35
260391, 545899587, 550862704, 0.14, -0.60, 1.76, -0.15, 0.16, -0.05, 42.31
260392, 545901571, 550864688, -0.43, -1.15, 0.73, -0.07, 0.03, -0.09, 42.33
260393, 545903585, 550866702, -0.05, -0.62, 0.53, 0.39, -0.21, -0.07, 42.36
260394, 545905569, 550868686, -0.03, 0.39, -0.12, 0.45, -0.37, -0.00, 42.36
260395, 545907583, 550870700, 0.30, 0.90, 1.28, 0.44, -0.35, 0.05, 42.36
260396, 545909567, 550872684, 0.53, 1.15, 1.26, 0.08, -0.04, 0.08, 42.37
260397, 545911582, 550874699, 0.18, 0.12, 1.88, -0.20, 0.22, 0.05, 42.40
260398, 545913565, 550876682, 0.02, -0.51, 1.31, -0.15, 0.28, -0.03, 42.36
260399, 545915580, 550878697, -0.38, -1.07, 0.94, -0.02, 0.03, -0.07, 42.31
260400, 545917564, 550880681, -0.06, -0.66, 0.36, 0.34, -0.23, -0.06, 42.39
260401, 545919578, 550882695, -0.17, 0.30, 0.20, 0.38, -0.35, 0.00, 42.36
260402, 545921562, 550884679, 0.28, 0.84, 1.30, 0.43, -0.25, 0.06, 42.35
260403, 545923576, 550886693, 0.48, 1.09, 1.14, 0.07, 0.01, 0.09, 42.30
260404, 545925560, 550888677, 0.17, 0.23, 2.00, -0.15, 0.22, 0.03, 42.36
260405, 545927574, 550890691, 0.02, -0.38, 0.93, -0.13, 0.20, -0.07, 42.33
260406, 545929558, 550892675, -0.22, -1.07, 1.01, 0.03, -0.07, -0.10, 42.35
260407, 545931573, 550894690, 0.01, -0.58, 0.70, 0.27, -0.25, -0.07, 42.37
260408, 545933587, 550896704, -0.10, 0.13, -0.06, 0.32, -0.26, 0.02, 42.36
260409, 545935571, 550898688, 0.22, 0.70, 1.27, 0.41, -0.10, 0.10, 42.33
260410, 545937585, 550900702, 0.33, 1.03, 1.21, 0.08, 0.07, 0.14, 42.37
260411, 545939569, 550902686, 0.21, 0.27, 2.28, -0.09, 0.25, 0.05, 42.38
260412, 545941583, 550904700, -0.10, -0.41, 0.53, -0.18, 0.22, -0.08, 42.37
260413, 545943567, 550906684, -0.14, -0.84, 1.42, 0.04, -0.06, -0.14, 42.36
260414, 545945582, 550908699, -0.11, -0.49, 0.31, 0.27, -0.33, -0.12, 42.36
260415, 545947566, 550910683, 0.02, 0.13, 0.14, 0.36, -0.30, -0.03, 42.35
260416, 545949580, 550912697, 0.30, 0.75, 1.13, 0.35, -0.13, 0.08, 42.39
